Player,Years,Seasons,Pos,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Spencer Hawes,10.0,2008 - 2017,C,718,16098,2530,5539,45.676114822170064,366,1044,35.05747126436782,2164,4495,48.14238042269188,48.979960281639286,699,975,71.6923076923077,1022,3009,4031,1310,271,671,1001,1772,6125
Spud Webb,12.0,1986 - 1998,PG,853,21013,3017,6670,45.232383808095946,327,1041,31.412103746397698,2690,5629,47.788239474151716,47.68365817091455,2032,2401,84.6314035818409,343,1484,1827,4540,952,113,1674,1702,8393
Stacey Augmon,15.0,1992 - 2006,SG,1078,23131,3199,6850,46.7007299270073,12,82,14.634146341463413,3187,6768,47.089243498817964,46.78832116788321,2042,2793,73.11134980307912,1357,2038,3395,1662,1030,331,1321,1891,8452
Stacey King,8.0,1990 - 1997,PF,499,8125,1160,2467,47.020672882042966,6,21,28.57142857142857,1154,2446,47.17906786590352,47.142278070531006,757,1066,71.01313320825517,650,946,1596,418,194,225,577,1004,3083
Stan Kimbrough,2.0,1990 - 1993,PG,13,65,9,22,40.909090909090914,1,2,50.0,8,20,40.0,43.18181818181818,2,2,100.0,4,3,7,6,5,0,4,5,21
Stanislav Medvedenko,7.0,2001 - 2007,PF,300,3671,641,1418,45.20451339915374,2,13,15.384615384615385,639,1405,45.480427046263344,45.27503526093089,229,308,74.35064935064936,363,456,819,147,93,47,168,590,1513
Stanley Brundy,1.0,1990 - 1990,SF,16,128,15,30,50.0,0,0,,15,30,50.0,50.0,7,18,38.88888888888889,15,11,26,3,6,5,6,24,37
Stanley Jackson,1.0,1994 - 1994,SG,17,92,17,33,51.515151515151516,1,5,20.0,16,28,57.14285714285714,53.03030303030303,3,3,100.0,12,15,27,16,5,0,10,13,38
Stanley Johnson,4.0,2016 - 2019,SF,289,6241,747,1988,37.57545271629779,243,818,29.706601466992666,504,1170,43.07692307692308,43.68712273641851,280,366,76.50273224043715,161,819,980,423,267,64,346,592,2017
Stanley Roberts,8.0,1992 - 2000,C,309,6046,1085,2181,49.74782209995415,0,3,0.0,1085,2178,49.81634527089073,49.74782209995415,444,872,50.917431192660544,524,1071,1595,190,113,392,381,1089,2614
Stefano Rusconi,1.0,1996 - 1996,PF,7,30,3,9,33.33333333333333,0,0,,3,9,33.33333333333333,33.33333333333333,2,5,40.0,3,3,6,3,0,2,3,10,8
Steffond Johnson,1.0,1987 - 1987,PF,29,234,27,64,42.1875,0,3,0.0,27,61,44.26229508196721,42.1875,20,38,52.63157894736842,15,28,43,5,9,2,18,55,74
Stephane Lasme,1.0,2008 - 2008,PF-SF,16,303,32,71,45.07042253521127,0,0,,32,71,45.07042253521127,45.07042253521127,19,32,59.375,26,27,53,3,13,22,15,35,83
Stephen Curry,10.0,2010 - 2019,PG,784,27248,6438,13593,47.36261310968881,2861,6617,43.237116518059544,3577,6976,51.27580275229357,57.8864121238873,2926,3240,90.30864197530865,560,3044,3604,5166,1357,180,2487,1935,18663
Stephen Graham,6.0,2006 - 2011,SG,241,2920,378,852,44.36619718309859,53,173,30.63583815028902,325,679,47.864506627393226,47.47652582159624,157,205,76.58536585365854,77,347,424,118,58,19,156,353,966
Stephen Howard,4.0,1993 - 1998,SF,135,824,121,256,47.265625,0,0,,121,256,47.265625,47.265625,117,183,63.934426229508205,74,110,184,25,39,28,62,159,359
Stephen Jackson,14.0,2001 - 2014,SF,930,29817,4935,11932,41.359369761984574,1371,4098,33.45534407027819,3564,7834,45.494000510594844,47.10442507542742,2738,3426,79.91827203736136,722,2869,3591,2827,1207,345,2334,2248,13979
Stephen Thompson,1.0,1992 - 1992,SG,19,91,14,37,37.83783783783784,0,1,0.0,14,36,38.88888888888889,37.83783783783784,3,8,37.5,11,8,19,8,6,3,5,9,31
Stephen Zimmerman,1.0,2017 - 2017,C,19,108,10,31,32.25806451612903,0,0,,10,31,32.25806451612903,32.25806451612903,3,5,60.0,11,24,35,4,2,5,3,17,23
Stephon Marbury,13.0,1997 - 2009,PG,878,32829,5919,13746,43.05979921431689,1018,3147,32.34826819192882,4901,10599,46.24021134069252,46.762694602066055,3843,4904,78.36460032626428,599,1999,2598,6617,1051,121,2621,2089,16699
Sterling Brown,2.0,2018 - 2019,SG,115,1823,230,522,44.06130268199234,86,241,35.684647302904565,144,281,51.245551601423486,52.29885057471264,50,66,75.75757575757575,57,272,329,109,57,21,71,170,596
Steve Alford,4.0,1988 - 1991,PG,182,1747,311,682,45.60117302052786,41,125,32.800000000000004,270,557,48.473967684021545,48.60703812316716,135,155,87.09677419354838,29,124,153,191,88,10,94,124,798
Steve Bardo,3.0,1992 - 1996,SG,33,299,28,85,32.94117647058823,1,10,10.0,27,75,36.0,33.52941176470588,16,23,69.56521739130434,13,47,60,44,12,4,22,45,73
Steve Blake,13.0,2004 - 2016,PG,923,21908,2149,5366,40.048453224002984,1089,2843,38.30460780865283,1060,2523,42.01347602061038,50.1956764815505,517,666,77.62762762762763,265,1655,1920,3580,612,69,1275,1359,5904
Steve Bucknall,1.0,1990 - 1990,SG,18,75,9,33,27.27272727272727,0,1,0.0,9,32,28.125,27.27272727272727,5,6,83.33333333333334,5,2,7,10,2,1,11,10,23
Steve Burtt,4.0,1985 - 1993,SG,109,1225,234,550,42.54545454545455,2,16,12.5,232,534,43.445692883895134,42.72727272727273,164,231,70.995670995671,31,73,104,137,54,13,118,213,634
Steve Colter,8.0,1985 - 1995,PG,550,9977,1363,3035,44.90939044481054,79,276,28.6231884057971,1284,2759,46.53860094237042,46.21087314662273,666,860,77.44186046511628,310,788,1098,1559,477,80,555,946,3471
Steve Francis,9.0,2000 - 2008,PG,581,21854,3573,8337,42.857142857142854,582,1701,34.21516754850088,2991,6636,45.072332730560575,46.34760705289673,2814,3534,79.62648556876061,966,2291,3257,3511,853,224,2051,1831,10542
Steve Goodrich,2.0,2001 - 2002,SF,21,183,9,28,32.142857142857146,1,3,33.33333333333333,8,25,32.0,33.92857142857143,5,9,55.55555555555556,8,18,26,11,3,3,11,24,24
Steve Hamer,1.0,1997 - 1997,C,35,268,30,57,52.63157894736842,0,2,0.0,30,55,54.54545454545454,52.63157894736842,16,29,55.172413793103445,17,43,60,7,2,4,13,39,76
Steve Harris,5.0,1986 - 1990,SG,231,3014,622,1435,43.34494773519164,1,21,4.761904761904762,621,1414,43.91796322489392,43.37979094076655,262,314,83.43949044585987,162,220,382,245,123,32,174,283,1507
Steve Hayes,5.0,1982 - 1986,C,213,2297,234,484,48.34710743801653,0,1,0.0,234,483,48.4472049689441,48.34710743801653,79,158,50.0,203,324,527,85,32,102,99,438,547
Steve Henson,7.0,1991 - 1999,PG,244,2369,263,652,40.33742331288344,109,251,43.42629482071713,154,401,38.403990024937656,48.69631901840491,129,149,86.57718120805369,47,136,183,473,93,2,183,290,764
Steve Johnson,10.0,1982 - 1991,C,639,13864,2878,5056,56.92246835443038,0,4,0.0,2878,5052,56.96753760886778,56.92246835443038,1700,2681,63.409175680716146,1216,2291,3507,783,294,532,1497,2449,7456
Steve Kerr,15.0,1989 - 2003,PG,1038,18204,2234,4714,47.39075095460331,810,1826,44.359255202628695,1424,2888,49.307479224376735,55.98218073822656,712,823,86.51275820170109,213,957,1170,1814,539,49,545,989,5990
Steve Lingenfelter,2.0,1983 - 1984,PF,10,67,5,7,71.42857142857143,0,0,,5,7,71.42857142857143,71.42857142857143,0,6,0.0,4,12,16,5,1,3,6,22,10
Steve Nash,18.0,1997 - 2014,PG,1337,42358,7070,14476,48.8394584139265,1863,4377,42.563399588759424,5207,10099,51.55956035251015,55.27424702956618,3456,3824,90.3765690376569,711,3353,4064,11396,965,116,3861,2221,19459
Steve Novak,11.0,2007 - 2017,SF,489,5844,765,1746,43.81443298969072,585,1359,43.04635761589404,180,387,46.51162790697674,60.567010309278345,100,114,87.71929824561403,74,544,618,133,92,40,84,385,2215
Steve Scheffler,7.0,1991 - 1997,C,193,972,128,233,54.93562231759657,1,5,20.0,127,228,55.70175438596491,55.15021459227468,92,124,74.19354838709677,89,111,200,29,34,8,35,135,349
Steve Smith,14.0,1992 - 2005,SG,1032,31757,5053,11527,43.836210635898325,1284,3553,36.13847452856741,3769,7974,47.26611487333835,49.4057430380845,3378,3991,84.64044099223253,1211,2117,3328,3117,803,304,1849,2499,14768
Steve Stipanovich,5.0,1984 - 1988,C,407,12740,2036,4198,48.49928537398761,10,57,17.543859649122805,2026,4141,48.92538034291234,48.618389709385426,1296,1630,79.50920245398773,778,2383,3161,941,418,382,781,1449,5378
Steven Adams,6.0,2014 - 2019,C,514,13768,2018,3416,59.07494145199064,0,8,0.0,2018,3408,59.213615023474176,59.07494145199064,826,1492,55.36193029490617,1736,2034,3770,502,438,515,698,1394,4862
Steven Hill,1.0,2009 - 2009,PF,1,2,1,1,100.0,0,0,,1,1,100.0,100.0,0,0,,2,1,3,0,0,0,0,0,2
Steven Hunter,8.0,2002 - 2010,C,424,6251,762,1367,55.74250182882224,0,1,0.0,762,1366,55.78330893118595,55.74250182882224,359,738,48.6449864498645,500,807,1307,83,50,443,258,691,1883
Steven Smith,1.0,2007 - 2007,PF,8,28,2,8,25.0,0,0,,2,8,25.0,25.0,1,2,50.0,1,5,6,0,1,0,2,4,5
Stevin Smith,1.0,1997 - 1997,SG,8,60,6,18,33.33333333333333,1,6,16.666666666666664,5,12,41.66666666666667,36.11111111111111,1,1,100.0,2,8,10,4,1,0,4,9,14
Stewart Granger,3.0,1984 - 1987,PG,80,996,123,297,41.41414141414141,4,17,23.52941176470588,119,280,42.5,42.08754208754209,66,89,74.15730337078652,15,63,78,173,33,1,91,127,316
Stojko Vrankovic,5.0,1991 - 1999,C,173,2063,199,417,47.721822541966425,0,0,,199,417,47.721822541966425,47.721822541966425,79,133,59.3984962406015,156,363,519,60,22,179,133,320,477
Stromile Swift,9.0,2001 - 2009,PF,554,10926,1734,3669,47.26083401471791,2,27,7.4074074074074066,1732,3642,47.55628775398133,47.28808939765604,1164,1665,69.90990990990991,898,1670,2568,279,358,689,695,1366,4634
Stuart Gray,7.0,1985 - 1991,C,393,3483,340,764,44.50261780104712,0,7,0.0,340,757,44.91413474240423,44.50261780104712,232,351,66.0968660968661,314,721,1035,148,65,133,246,651,912
Sun Yue,1.0,2009 - 2009,SG,10,28,3,11,27.27272727272727,0,6,0.0,3,5,60.0,27.27272727272727,0,0,,0,0,0,2,1,1,3,10,6
Sundiata Gaines,3.0,2010 - 2012,PG,118,1318,187,464,40.30172413793103,45,147,30.612244897959183,142,317,44.79495268138801,45.150862068965516,100,180,55.55555555555556,47,130,177,207,83,3,93,101,519
Sviatoslav Mykhailiuk,1.0,2019 - 2019,SF,42,440,46,140,32.857142857142854,29,89,32.58426966292135,17,51,33.33333333333333,43.214285714285715,12,20,60.0,9,27,36,37,14,1,21,25,133
Sylvester Gray,1.0,1989 - 1989,SF,55,1220,167,398,41.959798994974875,1,4,25.0,166,394,42.13197969543147,42.085427135678394,105,156,67.3076923076923,117,169,286,117,36,25,102,144,440
T.J. Ford,8.0,2004 - 2012,PG,447,12318,1915,4411,43.414191793244164,136,463,29.373650107991363,1779,3948,45.06079027355623,44.95579233733847,1055,1291,81.71959721146398,307,1077,1384,2586,511,57,1089,1009,5021
T.J. Leaf,2.0,2018 - 2019,PF,112,985,163,319,51.09717868338558,26,73,35.61643835616438,137,246,55.6910569105691,55.172413793103445,29,47,61.702127659574465,72,135,207,33,14,23,22,80,381
T.J. McConnell,4.0,2016 - 2019,PG,324,7070,909,1852,49.08207343412527,85,251,33.86454183266932,824,1601,51.46783260462211,51.37688984881209,162,212,76.41509433962264,153,774,927,1485,406,50,508,493,2065
T.J. Warren,5.0,2015 - 2019,SF,261,7234,1563,3143,49.72955774737512,156,459,33.98692810457516,1407,2684,52.42175856929955,52.21126312440344,472,616,76.62337662337663,379,699,1078,293,247,134,253,588,3754
Tahjere McCall,1.0,2019 - 2019,SG,1,8,2,3,66.66666666666666,0,1,0.0,2,2,100.0,66.66666666666666,0,1,0.0,0,1,1,0,0,0,0,2,4
Taj Gibson,10.0,2010 - 2019,PF,803,20512,3211,6273,51.18762952335406,22,107,20.5607476635514,3189,6166,51.719104768083035,51.36298421807748,1323,1867,70.86234600964113,1861,3181,5042,799,445,875,952,2061,7767
Tamar Slay,3.0,2003 - 2005,SG,78,540,75,211,35.54502369668246,14,51,27.450980392156865,61,160,38.125,38.862559241706165,16,28,57.14285714285714,24,48,72,31,27,4,41,72,180
Tang Hamilton,1.0,2002 - 2002,SF,9,98,10,19,52.63157894736842,0,1,0.0,10,18,55.55555555555556,52.63157894736842,0,1,0.0,6,12,18,5,4,0,2,10,20
Tarence Kinsey,3.0,2007 - 2009,SG,118,1351,187,414,45.169082125603865,23,71,32.3943661971831,164,343,47.8134110787172,47.94685990338164,118,144,81.94444444444444,43,106,149,53,69,1,72,104,515
Tarik Black,4.0,2015 - 2018,C,227,3338,440,802,54.862842892768086,2,14,14.285714285714285,438,788,55.58375634517766,54.98753117206982,195,335,58.2089552238806,395,642,1037,112,83,117,164,521,1077
Tariq Abdul-Wahad,6.0,1998 - 2003,SG,249,4985,744,1789,41.58747903856903,18,79,22.78481012658228,726,1710,42.45614035087719,42.09055338177753,392,553,70.88607594936708,303,514,817,277,188,87,313,499,1898
Tate George,4.0,1991 - 1995,PG,183,2085,306,747,40.963855421686745,1,14,7.142857142857142,305,733,41.60982264665758,41.03078982597055,142,175,81.14285714285714,66,117,183,339,80,12,162,191,755
Taurean Green,1.0,2008 - 2008,SG-PG,17,74,7,25,28.000000000000004,2,11,18.181818181818183,5,14,35.714285714285715,32.0,11,12,91.66666666666666,0,10,10,11,2,0,9,5,27
Taurean Waller-Prince,3.0,2017 - 2019,SF,202,5184,820,1906,43.02203567681007,336,888,37.83783783783784,484,1018,47.54420432220039,51.83630640083945,326,395,82.53164556962025,104,673,777,395,183,89,359,414,2302
Taylor Griffin,1.0,2010 - 2010,SF,8,32,4,10,40.0,0,2,0.0,4,8,50.0,40.0,2,4,50.0,0,2,2,1,0,2,1,4,10
Tayshaun Prince,14.0,2003 - 2016,SF,1157,36553,5201,11529,45.1123254401943,672,1850,36.32432432432432,4529,9679,46.79202396941833,48.02671523982999,1800,2373,75.85335018963337,1352,3712,5064,2774,680,586,1245,1495,12874
Tellis Frank,5.0,1988 - 1994,PF,264,4703,639,1456,43.887362637362635,0,4,0.0,639,1452,44.00826446280991,43.887362637362635,432,583,74.09948542024014,363,659,1022,276,158,95,326,795,1710
Terence Morris,3.0,2002 - 2006,SF,139,1934,209,514,40.66147859922179,22,112,19.642857142857142,187,402,46.517412935323385,42.80155642023346,32,45,71.11111111111111,123,254,377,93,35,49,81,126,472
Terence Stansbury,3.0,1985 - 1987,SG,192,2984,468,1055,44.360189573459714,24,107,22.429906542056074,444,948,46.835443037974684,45.497630331753555,240,308,77.92207792207793,76,201,277,390,119,20,248,483,1200
Terrance Ferguson,2.0,2018 - 2019,SG,138,2700,256,601,42.59567387687188,147,411,35.76642335766424,109,190,57.36842105263158,54.82529118136439,46,61,75.40983606557377,53,136,189,92,64,26,58,316,705
Terrance Roberson,1.0,2001 - 2001,SF,3,13,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,0,1,1,1,0,0,2,3,0
Terrel Harris,2.0,2012 - 2013,SG,46,465,34,112,30.357142857142854,8,48,16.666666666666664,26,64,40.625,33.92857142857143,24,35,68.57142857142857,22,58,80,35,11,5,42,51,100
Terrell Brandon,11.0,1992 - 2002,PG,762,22491,4073,9081,44.8518885585288,410,1152,35.59027777777778,3663,7929,46.19750283768445,47.10934919061777,1836,2101,87.38695859114706,443,1853,2296,4570,1173,235,1486,1391,10392
Terrence Jones,6.0,2013 - 2019,PF,259,6136,1076,2176,49.44852941176471,96,335,28.65671641791045,980,1841,53.2319391634981,51.654411764705884,410,662,61.933534743202415,446,1021,1467,264,159,286,238,438,2658
Terrence Rencher,1.0,1996 - 1996,PG,36,405,33,100,33.0,9,29,31.03448275862069,24,71,33.80281690140845,37.5,31,46,67.3913043478261,9,35,44,54,16,2,43,37,106
Terrence Ross,7.0,2013 - 2019,SG,523,12542,1996,4746,42.05646860514117,922,2489,37.04298915226999,1074,2257,47.58529020824103,51.76991150442478,438,540,81.11111111111111,191,1227,1418,552,422,176,464,925,5352
Terrence Williams,4.0,2010 - 2013,SG,158,2970,439,1071,40.98972922502334,58,186,31.182795698924732,381,885,43.050847457627114,43.69747899159664,154,234,65.8119658119658,68,487,555,370,83,20,226,202,1090
Terry Catledge,8.0,1986 - 1993,PF,534,13977,2649,5480,48.33941605839416,3,33,9.090909090909092,2646,5447,48.577198457866714,48.36678832116788,1399,2146,65.19105312208761,1525,1895,3420,466,294,108,909,1333,6700
Terry Cummings,18.0,1983 - 2000,PF,1293,36857,8723,17979,48.5177151120752,45,160,28.125,8678,17819,48.700824962119086,48.64286111574615,3633,5146,70.5985231247571,3435,5937,9372,2363,1353,712,2371,4189,21124
