ID,Player,Years,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PIR
webstma02,Martell Webster,10.0,SF,598,266.0,23.855,2.9,6.952,41.71461449942463,1.339,3.53,37.93201133144476,1.56,3.421,45.60070154925461,51.34493670886076,1.488,1.893,78.6053882725832,0.607,2.507,3.114,0.998,0.515,0.281,0.908,1.809,8.627,6.361
lewisma01,Martin Lewis,2.0,SF,25,0.0,9.56,1.4,2.96,47.2972972972973,0.12,0.4,30.0,1.28,2.56,50.0,49.32432432432432,0.64,1.08,59.25925925925925,0.76,0.64,1.4,0.28,0.36,0.2,0.6,1.16,3.56,2.04
muursma01,Martin Muursepp,2.0,PF,83,7.0,11.458,1.651,3.88,42.55154639175258,0.241,0.747,32.26238286479251,1.41,3.133,45.00478774337695,45.657216494845365,1.145,1.651,69.3519079345851,0.976,1.205,2.181,0.602,0.494,0.301,0.566,1.855,4.687,3.108
nesslma01,Martin Nessley,1.0,C,44,0.0,7.636,0.455,1.182,38.49407783417936,0.0,0.0,,0.455,1.182,38.49407783417936,38.49407783417936,0.182,0.409,44.49877750611247,0.523,1.341,1.864,0.364,0.182,0.273,0.523,2.023,1.091,0.273
byrnema01,Marty Byrnes,3.0,SF,188,12.0,15.947,2.122,4.67,45.438972162740896,0.08,0.245,32.6530612244898,2.043,4.426,46.159060099412564,46.29550321199144,1.106,1.452,76.17079889807164,0.846,1.261,2.106,1.628,0.399,0.128,0.835,1.633,5.431,4.33
conloma01,Marty Conlon,9.0,C,383,29.0,16.614,2.533,5.091,49.754468670202314,0.039,0.196,19.897959183673468,2.493,4.896,50.91911764705882,50.137497544686696,1.326,1.804,73.50332594235034,1.303,2.131,3.433,0.995,0.389,0.193,1.094,1.804,6.431,5.507
andrima01,Martynas Andriuskevicius,1.0,C,6,0.0,1.5,0.0,0.167,0.0,0.0,0.0,,0.0,0.167,0.0,0.0,0.0,0.0,,0.167,0.5,0.667,0.0,0.333,0.0,0.0,0.167,0.0,0.667
baglema01,Marvin Bagley,1.0,PF,62,4.0,25.274,5.742,11.387,50.42592429963994,0.484,1.548,31.26614987080103,5.258,9.839,53.4403902835654,52.5511548256784,2.919,4.226,69.07240889730242,2.613,4.984,7.597,1.0,0.532,0.952,1.581,1.935,14.887,14.5
barnema01,Marvin Barnes,1.0,PF,20,0.0,14.35,1.2,3.0,40.0,0.0,0.0,,1.2,3.0,40.0,40.0,0.8,1.6,50.0,1.7,2.15,3.85,0.9,0.25,0.6,0.9,2.6,3.2,2.7
webstma01,Marvin Webster,6.0,C,377,37.0,18.926,1.891,3.907,48.40030714102892,0.005,0.016,31.25,1.886,3.891,48.47083012079157,48.46429485538776,1.127,1.844,61.117136659436014,1.987,3.223,5.21,0.775,0.34,1.225,1.106,2.406,4.915,6.22
willima02,Marvin Williams,14.0,PF,1063,861.0,28.467,3.693,8.394,43.995711222301644,0.949,2.625,36.15238095238095,2.744,5.77,47.556325823223574,49.6485584941625,1.978,2.45,80.73469387755101,1.228,4.013,5.241,1.269,0.77,0.535,0.968,2.012,10.314,9.977
plumlma01,Mason Plumlee,6.0,C,498,267.0,21.865,3.217,5.689,56.54772367727193,0.004,0.054,7.4074074074074066,3.213,5.635,57.018633540372676,56.582879240639826,1.795,3.185,56.357927786499204,1.98,4.321,6.301,2.181,0.763,0.948,1.48,2.749,8.233,10.335
cleavma01,Mateen Cleaves,6.0,PG,167,10.0,11.156,1.395,3.587,38.890437691664346,0.072,0.269,26.765799256505574,1.323,3.317,39.88543864938197,39.8940618901589,0.784,1.078,72.72727272727273,0.198,0.85,1.048,1.856,0.401,0.03,1.204,1.275,3.647,2.018
barnema02,Matt Barnes,14.0,SF,1024,407.0,23.549,2.95,6.809,43.32501101483331,1.041,3.139,33.163427843262184,1.909,3.67,52.016348773841955,50.96930533117933,1.093,1.466,74.55661664392906,1.15,3.411,4.562,1.78,0.78,0.463,1.247,2.556,8.034,7.585
bonnema01,Matt Bonner,12.0,PF,886,120.0,16.242,2.076,4.506,46.07190412782956,0.955,2.326,41.05760963026655,1.121,2.179,51.44561725562185,56.66888592987128,0.414,0.529,78.26086956521738,0.742,2.111,2.852,0.663,0.34,0.26,0.361,1.628,5.52,5.1
bullama01,Matt Bullard,11.0,PF,650,83.0,14.222,1.928,4.618,41.74967518406236,0.963,2.492,38.64365971107544,0.965,2.126,45.39040451552211,52.17626678215678,0.398,0.517,76.9825918762089,0.443,1.514,1.957,0.852,0.295,0.197,0.508,1.237,5.217,3.965
carroma01,Matt Carroll,10.0,SG,464,84.0,16.399,2.224,5.386,41.29223913850724,0.741,1.931,38.373899533920245,1.483,3.455,42.9232995658466,48.171184552543636,1.312,1.56,84.1025641025641,0.317,1.55,1.866,0.675,0.481,0.129,0.642,1.519,6.502,4.082
costema01,Matt Costello,1.0,C,4,0.0,8.0,0.5,1.0,50.0,0.0,0.0,,0.5,1.0,50.0,50.0,0.0,0.0,,0.25,2.0,2.25,0.5,0.5,0.5,0.25,1.75,1.0,2.25
fishma01,Matt Fish,3.0,C,50,9.0,10.24,1.42,2.84,50.0,0.0,0.02,0.0,1.42,2.82,50.35460992907801,50.0,0.7,1.12,62.499999999999986,0.86,1.34,2.2,0.5,0.38,0.28,0.66,1.82,3.54,2.58
freijma01,Matt Freije,2.0,PF,42,11.0,14.0,1.262,4.31,29.280742459396752,0.405,1.81,22.375690607734807,0.857,2.5,34.28,33.97911832946636,0.238,0.333,71.47147147147146,0.571,1.452,2.024,0.643,0.381,0.071,0.476,1.262,3.167,1.405
geigema01,Matt Geiger,10.0,C,589,222.0,21.65,3.61,7.248,49.806843267108164,0.027,0.119,22.689075630252102,3.582,7.129,50.24547622387432,49.99310154525386,1.725,2.355,73.2484076433121,2.053,3.54,5.593,0.689,0.55,0.604,1.307,2.919,8.971,7.913
harprma01,Matt Harpring,11.0,SF,713,359.0,26.132,4.295,8.957,47.951322987607455,0.226,0.693,32.61183261183261,4.069,8.264,49.2376573088093,49.21290610695546,2.495,3.309,75.40042308854639,1.912,3.087,4.999,1.348,0.735,0.17,1.477,2.637,11.31,8.972
malonma01,Matt Maloney,6.0,PG,316,227.0,25.826,2.703,6.655,40.61607813673929,1.415,3.801,37.22704551433833,1.288,2.854,45.129642606867556,51.247182569496616,0.741,0.937,79.08217716115261,0.199,1.468,1.668,2.911,0.797,0.06,1.339,1.323,7.56,6.187
othicma01,Matt Othick,1.0,PG,4,0.0,9.75,0.75,1.25,60.0,0.5,1.0,50.0,0.25,0.25,100.0,80.0,0.0,0.5,0.0,0.25,0.25,0.5,1.75,0.25,0.0,1.0,1.75,2.0,0.75
steigma01,Matt Steigenga,1.0,SF,2,0.0,6.0,0.5,2.0,25.0,0.0,1.0,0.0,0.5,1.0,50.0,25.0,0.5,1.0,50.0,0.0,1.5,1.5,1.0,0.5,0.5,1.0,0.5,1.5,1.5
walshma01,Matt Walsh,1.0,SG,2,0.0,1.5,0.5,0.5,100.0,0.0,0.0,,0.5,0.5,100.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,-0.5
wenstma01,Matt Wenstrom,1.0,C,11,0.0,3.364,0.545,0.909,59.95599559955996,0.0,0.0,,0.545,0.909,59.95599559955996,59.95599559955996,0.545,0.909,59.95599559955996,0.545,0.545,1.091,0.0,0.0,0.182,0.364,0.636,1.636,1.182
willima05,Matt Williams,1.0,SG,3,0.0,3.667,0.667,2.0,33.35,0.333,1.667,19.976004799040194,0.333,0.333,100.0,41.675000000000004,0.0,0.0,,0.0,0.333,0.333,0.0,0.0,0.0,0.333,0.333,1.667,0.0
dellama01,Matthew Dellavedova,6.0,PG,429,95.0,20.986,2.084,5.373,38.78652521868602,0.967,2.601,37.17800845828527,1.117,2.772,40.295815295815295,47.78522240833798,0.76,0.921,82.51900108577632,0.371,1.429,1.8,3.608,0.455,0.044,1.28,1.958,5.895,5.114
agerma01,Maurice Ager,4.0,SG,85,4.0,6.224,0.812,2.329,34.86474881923572,0.153,0.553,27.667269439421332,0.659,1.776,37.10585585585586,38.14942035208244,0.388,0.694,55.907780979827095,0.106,0.471,0.576,0.224,0.071,0.071,0.341,0.8,2.165,0.141
bakerma01,Maurice Baker,1.0,PG,5,0.0,3.8,0.0,0.2,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,,0.2,0.2,0.4,0.2,0.2,0.0,0.2,0.6,0.0,-0.2
cartema01,Maurice Carter,1.0,SG,11,0.0,10.182,1.0,3.273,30.553009471432937,0.364,1.0,36.4,0.636,2.273,27.980642322921252,36.11365719523373,1.455,1.818,80.03300330033002,0.182,0.818,1.0,0.364,0.0,0.0,0.818,0.909,3.818,0.818
cheekma01,Maurice Cheeks,14.0,PG,1143,782.0,32.331,4.654,8.915,52.204150308468876,0.049,0.214,22.897196261682247,4.605,8.701,52.92495115503966,52.47896803140774,2.235,2.807,79.622372639829,0.657,2.188,2.845,6.842,2.094,0.283,2.068,2.06,11.593,14.696
evansma01,Maurice Evans,9.0,SG,618,141.0,19.178,2.484,5.612,44.26229508196721,0.754,2.061,36.58418243571082,1.73,3.55,48.732394366197184,50.98004276550249,0.793,1.011,78.43719090009891,0.953,1.421,2.374,0.725,0.521,0.15,0.482,1.676,6.515,4.78
harklma01,Maurice Harkless,7.0,SF,492,292.0,23.132,2.959,6.264,47.23818646232439,0.628,1.953,32.15565796210957,2.331,4.311,54.07098121085595,52.25095785440613,0.886,1.447,61.23013130615066,1.24,2.488,3.728,0.917,0.978,0.673,0.87,2.053,7.433,6.939
lucasma01,Maurice Lucas,9.0,PF,693,244.0,26.986,5.0,10.466,47.77374355054462,0.006,0.053,11.320754716981133,4.994,10.413,47.95928166714683,47.80240779667495,2.752,3.619,76.04310583033987,2.289,5.906,8.195,2.14,0.671,0.527,2.11,3.3,12.758,12.547
martima01,Maurice Martin,2.0,SF,75,0.0,6.467,1.16,3.067,37.8219758721878,0.053,0.28,18.928571428571423,1.107,2.787,39.720129171151775,38.68601238995761,0.853,1.4,60.92857142857143,0.387,0.613,1.0,0.787,0.253,0.147,0.653,1.093,3.227,1.213
ndourma01,Maurice Ndour,1.0,PF,32,4.0,10.344,1.219,2.688,45.34970238095239,0.031,0.219,14.15525114155251,1.188,2.469,48.11664641555286,45.92633928571429,0.594,0.812,73.15270935960591,0.688,1.312,2.0,0.25,0.469,0.25,0.375,0.938,3.062,3.031
tayloma01,Maurice Taylor,9.0,PF,539,227.0,24.933,4.618,9.9,46.64646464646465,0.009,0.061,14.754098360655737,4.609,9.839,46.84419148287427,46.6919191919192,1.772,2.488,71.22186495176848,1.477,3.102,4.579,1.165,0.456,0.482,1.818,3.011,11.017,6.872
klebima01,Maxi Kleber,2.0,PF,143,54.0,18.937,2.28,4.86,46.913580246913575,0.818,2.42,33.80165289256198,1.462,2.441,59.89348627611635,55.32921810699587,0.713,0.93,76.66666666666666,1.126,2.811,3.937,0.846,0.434,0.874,0.587,1.797,6.091,7.0
singlmc01,McKinley Singleton,1.0,PG,2,0.0,5.0,1.0,1.5,66.66666666666666,0.0,0.5,0.0,1.0,1.0,100.0,66.66666666666666,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.0,1.5
okurme01,Mehmet Okur,10.0,C,705,492.0,28.518,4.589,10.091,45.476166881379456,0.923,2.471,37.35329825981384,3.665,7.62,48.09711286089239,50.04954910316124,2.86,3.611,79.20243699806147,1.95,4.932,6.882,1.655,0.536,0.708,1.512,2.811,12.96,12.165
benneme01,Mel Bennett,2.0,PF,31,0.0,10.839,0.903,2.065,43.72881355932204,0.0,0.065,0.0,0.903,2.0,45.15,43.72881355932204,1.742,2.806,62.08125445473984,1.097,2.0,3.097,0.484,0.129,0.355,1.129,1.871,3.548,2.387
mccanme01,Mel McCants,1.0,SF,15,0.0,4.667,0.533,1.733,30.755914598961336,0.0,0.0,,0.533,1.733,30.755914598961336,30.755914598961336,0.4,0.533,75.046904315197,0.067,0.333,0.4,0.133,0.2,0.067,0.067,0.8,1.467,0.067
bookeme01,Melvin Booker,2.0,PG,32,4.0,17.531,1.938,4.844,40.008257638315435,0.469,1.75,26.799999999999997,1.469,3.094,47.47899159663866,44.849298100743184,0.844,0.969,87.10010319917441,0.25,0.938,1.188,2.312,0.25,0.094,1.219,1.438,5.188,3.344
elyme01,Melvin Ely,9.0,C,382,55.0,15.874,2.06,4.495,45.82869855394883,0.0,0.008,0.0,2.06,4.487,45.91040784488523,45.82869855394883,1.134,1.812,62.58278145695364,1.186,2.024,3.209,0.686,0.259,0.547,1.037,2.037,5.254,3.77
frazime01,Melvin Frazier,1.0,SG,10,0.0,4.4,0.7,2.1,33.33333333333333,0.0,0.6,0.0,0.7,1.5,46.666666666666664,33.33333333333333,0.1,0.4,25.0,0.3,0.2,0.5,0.1,0.1,0.0,0.1,0.6,1.5,-0.2
newbeme01,Melvin Newbern,1.0,SG,33,1.0,9.424,1.273,3.424,37.17873831775701,0.03,0.242,12.396694214876034,1.242,3.182,39.03205531112508,37.616822429906534,1.03,1.818,56.65566556655666,0.576,0.545,1.121,1.727,0.697,0.03,0.97,1.273,3.606,2.0
sandeme01,Melvin Sanders,1.0,SG,16,0.0,7.062,1.0,2.062,48.496605237633375,0.125,0.188,66.48936170212765,0.875,1.875,46.666666666666664,51.527643064985455,0.438,0.625,70.08,0.25,1.188,1.438,0.188,0.312,0.0,0.5,1.25,2.562,1.5
turpime01,Melvin Turpin,5.0,C,372,127.0,18.675,3.527,6.831,51.63226467574293,0.003,0.024,12.5,3.524,6.806,51.77784307963561,51.654223393353824,1.288,1.659,77.63713080168776,1.562,2.925,4.487,0.497,0.43,0.949,1.177,2.315,8.344,7.54
bateeme01,Mengke Bateer,3.0,C,46,10.0,10.739,1.326,3.391,39.1035092892952,0.109,0.326,33.43558282208589,1.217,3.065,39.70636215334421,40.71070480684164,0.63,0.848,74.29245283018868,0.848,1.63,2.478,0.587,0.239,0.109,0.87,2.565,3.391,1.087
artesro01,Metta World Peace,17.0,SF,1076,925.0,32.133,4.737,11.5,41.19130434782608,1.191,3.547,33.57767127149704,3.546,7.953,44.58694832138816,46.369565217391305,2.567,3.589,71.52410142100865,1.189,3.324,4.513,2.663,1.721,0.537,1.796,2.63,13.232,10.455
leoname01,Meyers Leonard,7.0,C,407,43.0,15.354,2.101,4.369,48.08880750743877,0.69,1.769,39.005087620124364,1.41,2.6,54.230769230769226,55.98535133897917,0.592,0.717,82.56624825662483,0.735,2.993,3.727,0.845,0.174,0.28,0.676,2.155,5.484,5.287
adamsmi01,Michael Adams,11.0,PG,673,526.0,31.389,4.966,12.004,41.369543485504835,1.462,4.404,33.19709355131699,3.504,7.6,46.10526315789474,47.45918027324226,3.282,3.868,84.85005170630816,0.639,2.284,2.923,6.407,1.654,0.103,2.149,1.834,14.676,14.156
andermi01,Michael Anderson,1.0,PG,36,12.0,20.278,2.028,4.861,41.71981073853117,0.028,0.194,14.432989690721648,2.0,4.667,42.854081851296336,42.007817321538774,1.583,2.278,69.49078138718173,1.222,1.25,2.472,4.25,1.222,0.083,2.333,1.778,5.667,6.056
anslemi01,Michael Ansley,3.0,SF,149,6.0,14.383,2.57,5.007,51.32814060315558,0.0,0.0,,2.57,5.007,51.32814060315558,51.32814060315558,1.745,2.416,72.22682119205298,2.087,2.081,4.168,0.45,0.342,0.161,0.57,1.906,6.886,6.423
beaslmi01,Michael Beasley,11.0,PF,634,243.0,22.661,5.013,10.815,46.35228848821082,0.475,1.358,34.97790868924889,4.538,9.457,47.98561911811356,48.54831252889505,1.779,2.35,75.70212765957446,1.091,3.601,4.692,1.268,0.557,0.508,1.67,2.109,12.279,9.151
bradlmi01,Michael Bradley,5.0,PF,174,13.0,11.603,1.253,2.626,47.71515613099771,0.011,0.08,13.749999999999998,1.241,2.546,48.74312647289867,47.924600152322924,0.259,0.506,51.18577075098815,1.282,2.121,3.402,0.54,0.144,0.27,0.649,1.155,2.776,3.707
brookmi01,Michael Brooks,6.0,SF,323,129.0,29.05,5.183,10.675,48.55269320843091,0.019,0.108,17.59259259259259,5.164,10.567,48.86912084792277,48.64168618266979,2.276,3.186,71.4375392341494,2.56,3.647,6.207,2.539,1.198,0.384,1.975,3.04,12.659,11.57
cagemi01,Michael Cage,15.0,C,1193,747.0,25.835,2.875,5.583,51.49561167830915,0.0,0.023,0.0,2.875,5.561,51.699334652040996,51.49561167830915,1.407,2.135,65.9016393442623,2.811,4.689,7.5,0.911,0.911,0.636,1.006,2.264,7.158,10.411
cartemi01,Michael Carter-Williams,6.0,PG,326,198.0,26.101,4.034,10.058,40.10737721216942,0.445,1.788,24.88814317673378,3.589,8.27,43.39782345828295,42.31954662954862,2.264,3.236,69.96291718170579,0.905,3.567,4.472,4.595,1.325,0.558,2.494,2.488,10.776,9.748
coopemi01,Michael Cooper,11.0,SG,1038,98.0,27.333,3.461,7.386,46.858922285404816,0.532,1.518,35.046113306982875,2.93,5.868,49.93183367416496,50.46033035472516,1.509,1.815,83.14049586776859,0.86,2.36,3.221,4.209,1.19,0.596,1.618,2.699,8.963,9.63
currymi01,Michael Curry,11.0,SG,703,294.0,19.76,1.643,3.663,44.85394485394485,0.124,0.411,30.170316301703163,1.519,3.252,46.70971709717097,46.54654654654655,1.057,1.284,82.3208722741433,0.29,1.255,1.545,1.195,0.495,0.101,0.673,2.289,4.467,2.593
dickemi01,Michael Dickerson,5.0,SG,216,210.0,35.056,5.671,13.176,43.040376442015784,1.347,3.356,40.13706793802145,4.324,9.819,44.037070984825334,48.151942926533096,2.468,3.153,78.27465905486838,0.833,2.005,2.838,2.574,0.995,0.407,1.894,2.588,15.157,9.301
doleami01,Michael Doleac,10.0,C,618,84.0,14.667,2.065,4.71,43.84288747346072,0.002,0.015,13.333333333333334,2.063,4.696,43.93100511073255,43.86411889596602,0.647,0.817,79.1921664626683,0.972,2.303,3.275,0.561,0.332,0.341,0.628,2.207,4.778,3.638
finlemi01,Michael Finley,15.0,SF,1232,971.0,34.012,5.881,13.319,44.15496658908326,1.343,3.567,37.6506868516961,4.538,9.752,46.534044298605416,49.19663638411292,2.181,2.674,81.56320119670906,0.978,3.291,4.269,2.82,0.89,0.288,1.423,1.647,15.285,12.551
gbinimi01,Michael Gbinije,1.0,SG,9,0.0,3.556,0.111,1.111,9.990999099909992,0.0,0.444,0.0,0.111,0.667,16.64167916041979,9.990999099909992,0.222,0.222,100.0,0.222,0.111,0.333,0.222,0.0,0.0,0.0,0.222,0.444,-0.222
hawkimi01,Michael Hawkins,4.0,PG,77,0.0,8.455,0.636,1.701,37.38977072310406,0.234,0.779,30.038510911424904,0.403,0.922,43.70932754880694,44.26807760141093,0.234,0.286,81.81818181818184,0.273,0.61,0.883,1.519,0.273,0.026,0.649,0.909,1.74,1.766
jacksmi02,Michael Jackson,3.0,PG,89,0.0,9.978,0.854,2.315,36.88984881209503,0.101,0.371,27.22371967654987,0.753,1.944,38.73456790123457,39.07127429805616,0.303,0.449,67.48329621380846,0.225,0.562,0.787,2.225,0.315,0.056,0.742,1.079,2.112,2.067
jordami01,Michael Jordan,15.0,SG,1251,1218.0,38.757,11.495,23.209,49.52820026713775,0.583,1.778,32.7896512935883,10.912,21.431,50.91689608511035,50.784178551424006,7.026,8.424,83.4045584045584,1.577,4.677,6.254,5.32,2.31,0.84,2.774,2.657,30.599,26.781
kiddgmi01,Michael Kidd-Gilchrist,7.0,SF,425,360.0,25.384,3.421,7.167,47.732663597042,0.054,0.198,27.27272727272727,3.367,6.969,48.3139618309657,48.1093902609181,1.866,2.616,71.3302752293578,1.64,3.958,5.598,1.193,0.692,0.706,0.922,2.193,8.762,9.339
mcdonmi01,Michael McDonald,1.0,C,1,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,-2.0
olowomi01,Michael Olowokandi,9.0,C,515,395.0,25.928,3.495,8.05,43.41614906832298,0.0,0.002,0.0,3.495,8.049,43.421543048825946,43.41614906832298,1.099,1.833,59.95635570103656,1.878,4.852,6.73,0.639,0.443,1.375,1.777,3.045,8.089,7.165
phelpmi01,Michael Phelps,3.0,SG,132,24.0,10.394,1.477,3.553,41.570503799605966,0.015,0.167,8.982035928143711,1.462,3.386,43.1777909037212,41.78159301998311,0.591,0.924,63.96103896103895,0.341,0.727,1.068,1.045,0.538,0.023,0.727,1.114,3.561,1.985
reddmi01,Michael Redd,12.0,SG,645,439.0,31.952,6.676,14.921,44.74230949668253,1.645,4.338,37.92070078377132,5.031,10.583,47.5385051497685,50.25467461966356,4.005,4.774,83.89191453707583,1.012,2.839,3.851,2.124,0.907,0.104,1.549,1.619,19.002,13.806
ruffimi01,Michael Ruffin,9.0,PF,434,58.0,14.343,0.615,1.498,41.054739652870495,0.0,0.009,0.0,0.615,1.488,41.33064516129033,41.054739652870495,0.484,1.051,46.051379638439585,1.747,2.168,3.915,0.606,0.475,0.456,0.645,2.276,1.714,2.795
smithmi01,Michael Smith,3.0,PF,147,10.0,9.184,2.041,4.286,47.62015865608959,0.061,0.429,14.219114219114218,1.98,3.857,51.33523463831994,48.33177788147457,0.735,0.871,84.3857634902411,0.503,0.939,1.442,0.973,0.15,0.034,0.748,0.83,4.878,3.517
smithmi02,Michael Smith,7.0,PF,453,170.0,23.486,2.113,3.927,53.8069773363891,0.002,0.015,13.333333333333334,2.11,3.912,53.93660531697342,53.83244206773619,1.393,2.636,52.84522003034902,2.492,4.605,7.097,1.477,0.799,0.552,1.166,2.541,5.62,8.781
stewami01,Michael Stewart,8.0,C,290,43.0,11.438,0.855,1.928,44.34647302904564,0.0,0.0,,0.855,1.928,44.34647302904564,44.34647302904564,0.452,0.866,52.19399538106235,1.207,1.934,3.141,0.303,0.193,0.962,0.493,1.934,2.162,2.848
wileymi01,Michael Wiley,2.0,PF,97,1.0,13.289,2.876,5.134,56.01869887027659,0.0,0.072,0.0,2.876,5.062,56.8154879494271,56.01869887027659,1.402,1.969,71.203656678517,0.918,1.619,2.536,0.649,0.495,0.227,1.021,1.722,7.155,5.495
wilsomi01,Michael Wilson,3.0,PG,32,0.0,10.562,1.219,2.781,43.833153541891406,0.0,0.031,0.0,1.219,2.75,44.327272727272735,43.833153541891406,0.938,1.25,75.03999999999999,0.5,0.625,1.125,1.406,0.469,0.156,0.875,1.125,3.375,2.656
youngmi01,Michael Young,3.0,SF,52,2.0,9.135,1.827,3.962,46.11307420494699,0.154,0.519,29.672447013487474,1.673,3.442,48.605461940732134,48.0565371024735,0.519,0.731,70.99863201094392,0.731,0.981,1.712,0.462,0.481,0.058,0.288,0.904,4.327,3.5
richami01,Micheal Ray Richardson,7.0,PG,502,279.0,36.022,6.627,14.494,45.72236787636263,0.259,1.181,21.930567315834036,6.369,13.313,47.840456696462105,46.61584103767076,2.554,3.643,70.1070546253088,1.863,3.958,5.821,7.6,2.815,0.382,3.512,3.454,16.068,16.763
willimi02,Micheal Williams,10.0,PG,429,272.0,25.072,3.552,7.676,46.27410109431996,0.121,0.52,23.269230769230766,3.431,7.156,47.945779765231975,47.06227201667535,3.748,4.322,86.71911152244331,0.725,1.804,2.529,5.744,1.734,0.224,2.238,2.618,10.974,11.653
gelabmi01,Mickael Gelabale,3.0,SF,145,27.0,16.193,1.814,3.862,46.97048161574314,0.297,0.938,31.663113006396586,1.517,2.924,51.88098495212038,50.81563956499223,0.697,0.855,81.52046783625731,0.738,1.538,2.276,0.793,0.345,0.241,0.634,1.283,4.621,4.152
pietrmi01,Mickael Pietrus,10.0,SF,626,173.0,21.489,2.851,6.704,42.52684964200478,1.219,3.431,35.529000291460214,1.633,3.273,49.893064466849985,51.618436754176614,1.28,1.917,66.77099634846114,0.776,2.24,3.016,0.762,0.666,0.42,0.99,2.326,8.201,5.259
gladnmi01,Mickell Gladness,1.0,PF,26,7.0,9.692,0.962,2.269,42.397531952401934,0.0,0.0,,0.962,2.269,42.397531952401934,42.397531952401934,0.231,0.462,50.0,0.538,1.692,2.231,0.192,0.154,0.769,0.269,1.231,2.154,2.462
dillami01,Mickey Dillard,1.0,PG,33,0.0,6.697,0.879,2.394,36.716791979949875,0.0,0.121,0.0,0.879,2.273,38.671359436867576,36.716791979949875,0.455,0.697,65.27977044476327,0.182,0.273,0.455,1.03,0.242,0.061,0.515,1.212,2.212,0.515
johnsmi01,Mickey Johnson,7.0,PF,557,125.0,25.93,4.813,10.82,44.482439926062845,0.052,0.323,16.09907120743034,4.761,10.497,45.35581594741355,44.722735674676514,3.67,4.58,80.13100436681222,2.196,4.106,6.302,3.084,1.181,0.671,2.702,3.399,13.348,11.569
bridgmi01,Mikal Bridges,1.0,SF,82,56.0,29.476,2.951,6.866,42.97990096125838,1.28,3.817,33.53418915378569,1.671,3.049,54.80485405050837,52.30119429070784,1.159,1.439,80.54204308547602,0.683,2.537,3.22,2.11,1.573,0.463,0.854,2.451,8.341,8.207
bantomi01,Mike Bantom,3.0,SF,258,38.0,27.795,4.64,9.539,48.6424153475207,0.012,0.058,20.689655172413794,4.628,9.481,48.81341630629681,48.705315022539054,2.054,3.124,65.74903969270166,2.171,3.287,5.457,2.55,0.946,0.795,2.19,3.465,11.345,9.469
batismi01,Mike Batiste,1.0,PF,75,2.0,16.64,2.627,6.227,42.18724907660189,0.24,1.08,22.22222222222222,2.387,5.147,46.37653001748591,44.11434077404849,0.92,1.173,78.43137254901961,1.093,2.333,3.427,0.693,0.56,0.213,0.92,1.6,6.413,4.933
bibbymi01,Mike Bibby,14.0,PG,1106,1051.0,33.857,5.313,12.255,43.35373317013463,1.503,3.969,37.868480725623584,3.81,8.286,45.98117306299783,49.485924112607094,2.358,2.935,80.34071550255537,0.536,2.568,3.104,5.368,1.16,0.157,2.102,1.961,14.486,12.693
bratzmi01,Mike Bratz,7.0,PG,449,9.0,19.481,2.757,6.891,40.00870700914236,0.365,1.187,30.749789385004213,2.392,5.704,41.935483870967744,42.657088956610075,1.332,1.597,83.40638697557921,0.497,1.312,1.808,3.595,1.031,0.105,1.463,1.951,7.212,5.938
brittmi01,Mike Brittain,2.0,C,39,2.0,6.41,0.692,1.385,49.9638989169675,0.0,0.0,,0.692,1.385,49.9638989169675,49.9638989169675,0.282,0.538,52.41635687732341,0.333,1.051,1.385,0.179,0.103,0.333,0.564,1.462,1.667,0.692
brownmi01,Mike Brown,11.0,C,670,113.0,17.409,1.799,3.963,45.39490285137522,0.001,0.012,8.333333333333332,1.797,3.951,45.48215641609718,45.407519555891994,1.433,2.054,69.76630963972738,1.473,2.893,4.366,0.667,0.39,0.26,1.019,2.21,5.031,4.699
champmi01,Mike Champion,1.0,SF,2,0.0,2.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,-3.0
