ID,Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PIR
iguodan01,2017,Andre Iguodala,SF,33,GSW,16,0.0,419,46,101,0.455,8,42,0.19,38,59,0.644,0.495,15,26,0.5770000000000001,9,56,65,51,14,7,16,29,115,141
ilyaser01,2017,Ersan Ilyasova,PF,29,ATL,6,0.0,90,8,23,0.348,1,5,0.2,7,18,0.389,0.37,7,9,0.778,14,17,31,2,1,0,5,7,24,29
inglejo01,2017,Joe Ingles,SF,29,UTA,11,11.0,334,25,62,0.40299999999999997,15,41,0.366,10,21,0.47600000000000003,0.524,6,9,0.667,2,39,41,36,22,5,16,28,71,91
irvinky01,2017,Kyrie Irving,PG,24,CLE,18,18.0,653,173,370,0.46799999999999997,44,118,0.373,129,252,0.512,0.527,76,84,0.905,13,38,51,95,23,8,48,38,466,352
jamesle01,2017,LeBron James,SF,32,CLE,18,18.0,744,217,384,0.565,44,107,0.41100000000000003,173,277,0.625,0.622,113,162,0.698,19,145,164,141,35,23,72,43,591,623
jefferi01,2017,Richard Jefferson,SF,36,CLE,14,0.0,179,16,38,0.42100000000000004,5,19,0.263,11,19,0.579,0.48700000000000004,18,28,0.643,10,15,25,7,2,3,8,30,55,22
jennibr01,2017,Brandon Jennings,PG,27,WAS,13,0.0,178,14,36,0.389,2,13,0.154,12,23,0.522,0.41700000000000004,7,8,0.875,5,14,19,24,2,0,8,13,37,38
jerebjo01,2017,Jonas Jerebko,PF,29,BOS,12,0.0,128,15,31,0.484,5,15,0.33299999999999996,10,16,0.625,0.565,8,8,1.0,7,22,29,12,5,3,6,13,43,57
johnsam01,2017,Amir Johnson,PF,29,BOS,14,9.0,142,15,30,0.5,1,3,0.33299999999999996,14,27,0.519,0.517,5,8,0.625,17,13,30,3,4,6,6,24,36,31
johnsjo02,2017,Joe Johnson,SF,35,UTA,11,2.0,326,58,133,0.436,15,45,0.33299999999999996,43,88,0.489,0.49200000000000005,11,15,0.733,8,35,43,27,6,1,13,21,142,106
johnswe01,2017,Wesley Johnson,SF,29,LAC,3,0.0,11,0,0,,0,0,,0,0,,,1,2,0.5,0,2,2,0,1,0,0,2,1,1
jonesda02,2017,Dahntay Jones,SF,36,CLE,10,0.0,33,5,10,0.5,1,2,0.5,4,8,0.5,0.55,5,5,1.0,1,6,7,1,0,1,1,7,16,12
jonesda03,2017,Damian Jones,C,21,GSW,4,0.0,21,3,7,0.429,0,0,,3,7,0.429,0.429,1,2,0.5,4,2,6,0,2,1,0,3,7,8
jonesja02,2017,James Jones,SF,36,CLE,8,0.0,30,1,5,0.2,0,3,0.0,1,2,0.5,0.2,0,0,,1,3,4,0,0,0,2,3,2,-3
jordade01,2017,DeAndre Jordan,C,28,LAC,7,7.0,264,43,61,0.705,0,1,0.0,43,60,0.7170000000000001,0.705,22,56,0.39299999999999996,25,76,101,5,3,6,17,29,108,125
josepco01,2017,Cory Joseph,PG,25,TOR,10,2.0,212,31,71,0.43700000000000006,9,22,0.409,22,49,0.449,0.5,8,8,1.0,4,17,21,31,4,2,14,17,79,66
kanteen01,2017,Enes Kanter,C,24,OKC,5,0.0,45,10,26,0.385,0,0,,10,26,0.385,0.385,4,4,1.0,3,6,9,1,0,4,2,8,24,12
korveky01,2017,Kyle Korver,SG,35,CLE,18,0.0,326,34,80,0.425,27,69,0.391,7,11,0.636,0.594,10,10,1.0,2,28,30,13,7,5,7,22,105,85
lauvejo01,2017,Joffrey Lauvergne,C,25,CHI,3,0.0,26,4,11,0.364,0,2,0.0,4,9,0.444,0.364,6,6,1.0,5,4,9,5,0,0,2,1,14,18
laymaja01,2017,Jake Layman,SF,22,POR,2,0.0,16,2,4,0.5,1,1,1.0,1,3,0.33299999999999996,0.625,1,2,0.5,0,1,1,1,1,0,0,2,6,4
leeda02,2017,David Lee,PF,33,SAS,15,4.0,245,25,48,0.521,0,1,0.0,25,47,0.532,0.521,11,17,0.647,20,37,57,11,4,5,6,20,61,83
leonaka01,2017,Kawhi Leonard,SF,25,SAS,12,12.0,429,106,202,0.525,25,55,0.455,81,147,0.551,0.5870000000000001,95,102,0.9309999999999999,19,74,93,55,20,6,26,21,332,356
leoname01,2017,Meyers Leonard,PF,24,POR,3,1.0,31,1,5,0.2,0,4,0.0,1,1,1.0,0.2,0,0,,2,6,8,1,0,0,4,6,2,-3
lillada01,2017,Damian Lillard,PG,26,POR,4,4.0,151,39,90,0.433,9,32,0.281,30,58,0.517,0.483,24,25,0.96,4,14,18,13,5,2,13,11,111,73
livinsh01,2017,Shaun Livingston,PG,31,GSW,14,0.0,220,34,59,0.5760000000000001,0,0,,34,59,0.5760000000000001,0.5760000000000001,5,7,0.7140000000000001,10,19,29,20,5,2,10,24,73,68
lopezro01,2017,Robin Lopez,C,28,CHI,6,6.0,162,34,52,0.654,0,0,,34,52,0.654,0.654,8,8,1.0,28,15,43,5,3,6,8,13,76,94
loveke01,2017,Kevin Love,PF,28,CLE,18,18.0,578,95,218,0.436,50,111,0.45,45,107,0.42100000000000004,0.55,63,75,0.84,36,155,191,30,21,16,31,46,303,349
lowryky01,2017,Kyle Lowry,PG,30,TOR,8,8.0,300,43,93,0.462,13,38,0.342,30,55,0.545,0.532,27,33,0.818,3,22,25,47,12,4,17,26,126,115
lylestr01,2017,Trey Lyles,PF,21,UTA,2,0.0,10,3,7,0.429,1,3,0.33299999999999996,2,4,0.5,0.5,0,0,,0,2,2,1,1,0,1,1,7,5
mcclesh01,2017,Sheldon Mac,SG,24,WAS,7,0.0,17,5,9,0.556,2,5,0.4,3,4,0.75,0.667,2,2,1.0,0,2,2,0,0,0,1,1,14,10
macksh01,2017,Shelvin Mack,PG,26,UTA,9,3.0,155,17,49,0.34700000000000003,7,15,0.467,10,34,0.294,0.418,13,15,0.867,3,22,25,18,4,0,9,14,54,44
mahinia01,2017,Ian Mahinmi,C,30,WAS,5,0.0,63,5,9,0.556,0,0,,5,9,0.556,0.556,4,11,0.364,3,8,11,6,1,6,3,17,14,7
makerth01,2017,Thon Maker,C,19,MIL,6,6.0,116,12,31,0.387,2,10,0.2,10,21,0.47600000000000003,0.419,9,11,0.818,8,11,19,12,5,11,8,18,35,35
martija01,2017,Jarell Martin,PF,22,MEM,3,0.0,10,1,3,0.33299999999999996,0,0,,1,3,0.33299999999999996,0.33299999999999996,0,0,,2,2,4,0,1,0,0,2,2,3
mbahalu01,2017,Luc Mbah a Moute,SF,30,LAC,7,7.0,224,17,43,0.395,5,16,0.313,12,27,0.444,0.45299999999999996,14,20,0.7,10,25,35,7,8,4,3,16,53,56
mcadoja01,2017,James Michael McAdoo,PF,24,GSW,13,0.0,56,9,17,0.529,2,5,0.4,7,12,0.583,0.588,4,6,0.667,5,8,13,0,2,2,1,5,24,25
mccawpa01,2017,Patrick McCaw,SG,21,GSW,15,3.0,181,21,48,0.43799999999999994,8,23,0.348,13,25,0.52,0.521,11,13,0.846,10,23,33,16,9,3,3,14,61,76
mccolcj01,2017,CJ McCollum,SG,25,POR,4,4.0,140,32,80,0.4,11,22,0.5,21,58,0.36200000000000004,0.469,15,16,0.938,8,16,24,4,4,2,15,10,90,50
mcderdo01,2017,Doug McDermott,SF,25,OKC,5,0.0,66,9,18,0.5,7,13,0.5379999999999999,2,5,0.4,0.6940000000000001,0,0,,0,5,5,1,1,1,1,2,25,21
mcgeeja01,2017,JaVale McGee,C,29,GSW,16,1.0,149,41,56,0.732,0,0,,41,56,0.732,0.732,13,18,0.722,22,26,48,4,2,15,8,31,95,105
mickejo01,2017,Jordan Mickey,PF,22,BOS,2,0.0,18,2,5,0.4,0,0,,2,5,0.4,0.4,0,0,,0,5,5,0,0,1,1,3,4,3
middlkh01,2017,Khris Middleton,SF,25,MIL,6,6.0,231,31,78,0.397,7,19,0.368,24,59,0.40700000000000003,0.442,18,22,0.818,0,28,28,32,12,0,11,17,87,80
milescj01,2017,C.J. Miles,SF,29,IND,4,2.0,82,11,24,0.45799999999999996,5,16,0.313,6,8,0.75,0.563,2,2,1.0,4,4,8,1,2,1,2,12,29,14
millspa02,2017,Patty Mills,PG,28,SAS,16,6.0,416,57,140,0.40700000000000003,32,89,0.36,25,51,0.49,0.521,19,22,0.8640000000000001,5,29,34,43,13,1,21,33,165,116
millspa01,2017,Paul Millsap,PF,31,ATL,6,6.0,219,50,99,0.505,3,17,0.17600000000000002,47,82,0.573,0.52,43,53,0.8109999999999999,9,47,56,26,10,4,23,19,146,141
mirotni01,2017,Nikola Mirotic,PF,25,CHI,6,6.0,162,17,50,0.34,10,35,0.28600000000000003,7,15,0.467,0.44,8,10,0.8,4,26,30,9,4,3,4,16,52,43
monrogr01,2017,Greg Monroe,C,26,MIL,6,0.0,141,27,51,0.529,0,0,,27,51,0.529,0.529,25,30,0.833,17,27,44,10,8,3,11,16,79,88
morrima02,2017,Markieff Morris,PF,27,WAS,13,13.0,373,59,145,0.40700000000000003,14,38,0.368,45,107,0.42100000000000004,0.455,25,31,0.8059999999999999,18,65,83,22,12,17,21,46,157,132
morroan01,2017,Anthony Morrow,SG,31,CHI,3,0.0,29,5,9,0.556,0,0,,5,9,0.556,0.556,2,2,1.0,0,3,3,2,0,0,0,2,12,11
murrade01,2017,Dejounte Murray,PG,20,SAS,11,2.0,168,23,61,0.377,0,3,0.0,23,58,0.397,0.377,17,25,0.68,4,23,27,27,16,1,16,14,63,58
muscami01,2017,Mike Muscala,C,25,ATL,6,0.0,81,5,18,0.278,0,4,0.0,5,14,0.35700000000000004,0.278,7,8,0.875,6,10,16,2,1,3,1,12,17,12
napiesh01,2017,Shabazz Napier,PG,25,POR,4,0.0,47,8,19,0.42100000000000004,5,11,0.455,3,8,0.375,0.5529999999999999,6,8,0.75,1,3,4,3,2,0,0,6,27,17
netora01,2017,Raul Neto,PG,24,UTA,9,0.0,60,8,13,0.615,3,6,0.5,5,7,0.7140000000000001,0.731,4,4,1.0,0,7,7,4,1,1,3,8,23,20
noguelu01,2017,Lucas Nogueira,C,24,TOR,3,0.0,7,1,2,0.5,0,0,,1,2,0.5,0.5,1,2,0.5,2,3,5,0,0,0,0,1,3,5
nurkiju01,2017,Jusuf Nurkic,C,22,POR,1,1.0,17,1,3,0.33299999999999996,0,1,0.0,1,2,0.5,0.33299999999999996,0,0,,0,11,11,4,0,1,3,1,2,12
ochefda01,2017,Daniel Ochefu,C,23,WAS,4,0.0,5,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,1,1,0,0,0,1,1,0,-2
oladivi01,2017,Victor Oladipo,SG,24,OKC,5,5.0,181,21,61,0.344,6,25,0.24,15,36,0.41700000000000004,0.39299999999999996,6,6,1.0,2,26,28,10,7,3,6,17,54,39
olynyke01,2017,Kelly Olynyk,C,25,BOS,18,2.0,346,64,125,0.512,15,47,0.319,49,78,0.628,0.5720000000000001,22,30,0.733,14,43,57,34,13,14,22,47,165,145
oubreke01,2017,Kelly Oubre,SF,21,WAS,12,0.0,184,26,61,0.426,11,30,0.36700000000000005,15,31,0.484,0.516,7,10,0.7,9,19,28,4,10,5,7,38,70,34
pachuza01,2017,Zaza Pachulia,C,32,GSW,15,15.0,212,32,60,0.5329999999999999,0,1,0.0,32,59,0.542,0.5329999999999999,13,17,0.765,18,39,57,12,8,4,14,32,77,80
parketo01,2017,Tony Parker,PG,34,SAS,8,8.0,211,51,97,0.526,11,19,0.579,40,78,0.513,0.5820000000000001,14,14,1.0,2,18,20,25,4,0,12,10,127,108
pattepa01,2017,Patrick Patterson,PF,27,TOR,10,1.0,185,10,36,0.278,8,26,0.308,2,10,0.2,0.389,6,6,1.0,1,19,20,20,7,2,6,4,34,47
paulch01,2017,Chris Paul,PG,31,LAC,7,7.0,260,67,135,0.496,14,38,0.368,53,97,0.546,0.5479999999999999,29,33,0.879,4,31,35,69,12,1,19,24,177,179
payneca01,2017,Cameron Payne,PG,22,CHI,1,0.0,4,1,2,0.5,1,1,1.0,0,1,0.0,0.75,0,0,,0,1,1,0,0,0,1,0,3,2
piercpa01,2017,Paul Pierce,SF,39,LAC,7,0.0,101,8,18,0.444,4,10,0.4,4,8,0.5,0.556,1,1,1.0,2,12,14,7,2,0,4,11,21,19
poeltja01,2017,Jakob Poeltl,C,21,TOR,6,0.0,26,5,11,0.455,0,0,,5,11,0.455,0.455,0,2,0.0,6,6,12,0,1,1,0,3,10,13
porteot01,2017,Otto Porter,SF,23,WAS,13,13.0,428,58,109,0.532,11,39,0.282,47,70,0.6709999999999999,0.583,31,35,0.8859999999999999,15,75,90,23,21,7,10,26,158,208
portibo01,2017,Bobby Portis,PF,21,CHI,6,0.0,121,17,33,0.515,6,13,0.462,11,20,0.55,0.606,0,0,,5,31,36,7,3,3,6,10,40,57
powelno01,2017,Norman Powell,SG,23,TOR,9,5.0,227,35,82,0.42700000000000005,15,34,0.441,20,48,0.41700000000000004,0.518,20,24,0.833,5,23,28,14,10,3,15,25,105,69
quartti01,2017,Tim Quarterman,SG,22,POR,2,0.0,7,1,2,0.5,1,2,0.5,0,0,,0.75,0,0,,0,0,0,1,0,0,0,1,3,2
randoza01,2017,Zach Randolph,PF,35,MEM,6,4.0,191,35,83,0.42200000000000004,1,7,0.14300000000000002,34,76,0.447,0.428,8,11,0.727,9,40,49,4,5,2,7,14,79,67
redicjj01,2017,J.J. Redick,SG,32,LAC,7,7.0,206,19,50,0.38,9,26,0.34600000000000003,10,24,0.41700000000000004,0.47,17,20,0.85,0,12,12,6,2,0,13,17,64,20
riverau01,2017,Austin Rivers,SG,24,LAC,3,2.0,90,9,26,0.34600000000000003,4,13,0.308,5,13,0.385,0.423,2,2,1.0,1,7,8,2,1,1,5,6,24,8
roberan03,2017,Andre Roberson,SF,25,OKC,5,5.0,185,24,46,0.522,7,17,0.41200000000000003,17,29,0.586,0.598,3,21,0.14300000000000002,18,13,31,9,12,17,7,15,58,65
robingl02,2017,Glenn Robinson,SF,23,IND,3,0.0,31,6,6,1.0,2,2,1.0,4,4,1.0,1.167,1,2,0.5,0,3,3,1,0,0,0,2,15,16
rondora01,2017,Rajon Rondo,PG,30,CHI,2,2.0,67,11,26,0.423,0,6,0.0,11,20,0.55,0.423,1,2,0.5,7,10,17,20,7,1,4,6,23,42
roziete01,2017,Terry Rozier,PG,22,BOS,17,0.0,277,33,82,0.402,14,38,0.368,19,44,0.43200000000000005,0.488,16,20,0.8,12,32,44,32,11,4,10,20,96,104
sabondo01,2017,Domantas Sabonis,PF,20,OKC,2,0.0,6,0,3,0.0,0,1,0.0,0,2,0.0,0.0,4,4,1.0,0,2,2,0,1,1,0,4,4,1
satorto01,2017,Tomas Satoransky,SG,25,WAS,10,0.0,36,3,6,0.5,0,0,,3,6,0.5,0.5,2,5,0.4,1,4,5,6,1,0,2,4,8,8
schrode01,2017,Dennis Schroder,PG,23,ATL,6,6.0,211,50,110,0.455,17,40,0.425,33,70,0.47100000000000003,0.532,31,37,0.838,4,10,14,46,6,0,10,19,148,119
sefolth01,2017,Thabo Sefolosha,SF,32,ATL,4,0.0,9,0,1,0.0,0,0,,0,1,0.0,0.0,1,4,0.25,0,0,0,0,0,0,0,1,1,-4
seldewa01,2017,Wayne Selden,SG,22,MEM,6,2.0,106,9,26,0.34600000000000003,2,11,0.182,7,15,0.467,0.385,3,4,0.75,3,6,9,7,1,1,2,8,23,13
serapke01,2017,Kevin Seraphin,PF,27,IND,4,0.0,59,12,26,0.462,0,0,,12,26,0.462,0.462,5,7,0.7140000000000001,8,6,14,4,0,2,4,10,29,19
shumpim01,2017,Iman Shumpert,SG,26,CLE,17,0.0,275,25,60,0.41700000000000004,10,26,0.385,15,34,0.441,0.5,14,17,0.8240000000000001,6,41,47,16,10,3,6,32,74,74
siakapa01,2017,Pascal Siakam,PF,22,TOR,2,0.0,10,0,2,0.0,0,0,,0,2,0.0,0.0,0,0,,2,1,3,1,1,0,0,1,0,2
simmojo02,2017,Jonathon Simmons,SG,27,SAS,15,4.0,306,62,136,0.456,13,37,0.35100000000000003,49,99,0.495,0.504,21,31,0.677,9,19,28,29,9,2,11,30,158,101
singlky01,2017,Kyle Singler,SF,28,OKC,1,0.0,10,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,1,1,0,0,0,0,2,0,-2
smartma01,2017,Marcus Smart,SG,22,BOS,18,3.0,538,47,134,0.35100000000000003,29,73,0.397,18,61,0.295,0.45899999999999996,32,50,0.64,23,62,85,85,27,16,38,51,155,174
smithjr01,2017,J.R. Smith,SG,31,CLE,18,18.0,487,50,99,0.505,40,80,0.5,10,19,0.526,0.7070000000000001,5,11,0.455,5,37,42,13,13,6,12,41,145,111
smithja02,2017,Jason Smith,C,30,WAS,13,0.0,157,19,39,0.48700000000000004,3,10,0.3,16,29,0.552,0.526,10,14,0.7140000000000001,10,19,29,4,2,7,10,30,51,29
snellto01,2017,Tony Snell,SG,25,MIL,6,6.0,185,22,44,0.5,16,31,0.516,6,13,0.462,0.682,0,0,,2,12,14,9,1,1,2,17,60,44
speigma01,2017,Marreese Speights,C,29,LAC,7,2.0,98,16,37,0.43200000000000005,7,20,0.35,9,17,0.529,0.527,7,10,0.7,4,16,20,3,2,3,3,13,46,34
stephla01,2017,Lance Stephenson,SG,26,IND,4,0.0,107,27,53,0.509,7,18,0.389,20,35,0.5710000000000001,0.575,3,4,0.75,1,20,21,11,2,0,4,11,64,56
taylois01,2017,Isaiah Taylor,PG,22,HOU,3,0.0,10,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,1,1,2,1,0,0,0,1,0,0
teaguje01,2017,Jeff Teague,PG,28,IND,4,4.0,142,22,45,0.489,9,17,0.529,13,28,0.46399999999999997,0.589,15,18,0.833,0,13,13,25,4,3,8,12,68,67
teletmi01,2017,Mirza Teletovic,PF,31,MIL,3,0.0,27,1,6,0.16699999999999998,1,4,0.25,0,2,0.0,0.25,0,0,,0,3,3,0,1,0,1,3,3,-2
terryja01,2017,Jason Terry,SG,39,MIL,6,0.0,68,6,18,0.33299999999999996,2,10,0.2,4,8,0.5,0.389,1,1,1.0,2,6,8,5,3,1,2,7,15,11
thomais02,2017,Isaiah Thomas,PG,27,BOS,15,15.0,521,111,261,0.425,36,108,0.33299999999999996,75,153,0.49,0.494,91,111,0.82,5,42,47,100,13,2,50,35,349,256
thompkl01,2017,Klay Thompson,SG,26,GSW,17,17.0,596,94,237,0.397,41,106,0.387,53,131,0.405,0.483,26,33,0.7879999999999999,11,55,66,35,14,5,24,44,255,157
thomptr01,2017,Tristan Thompson,C,25,CLE,18,18.0,562,54,92,0.5870000000000001,0,0,,54,92,0.5870000000000001,0.5870000000000001,40,60,0.667,69,81,150,26,9,13,21,36,148,231
tuckepj01,2017,P.J. Tucker,SF,31,TOR,10,1.0,251,18,49,0.36700000000000005,9,28,0.321,9,21,0.429,0.45899999999999996,5,8,0.625,15,42,57,11,6,3,8,27,50,58
turneev01,2017,Evan Turner,SF,28,POR,4,4.0,124,12,33,0.364,5,15,0.33299999999999996,7,18,0.389,0.439,12,16,0.75,3,20,23,15,7,2,7,7,41,49
turnemy01,2017,Myles Turner,C,20,IND,4,4.0,133,19,44,0.43200000000000005,0,6,0.0,19,38,0.5,0.43200000000000005,5,8,0.625,6,21,27,3,7,5,6,15,43,36
valanjo01,2017,Jonas Valanciunas,C,24,TOR,10,6.0,226,44,81,0.5429999999999999,0,1,0.0,44,80,0.55,0.5429999999999999,24,33,0.727,9,58,67,2,2,6,13,22,112,108
valende01,2017,Denzel Valentine,SG,23,CHI,4,0.0,22,2,6,0.33299999999999996,1,4,0.25,1,2,0.5,0.41700000000000004,0,0,,0,8,8,2,0,1,2,1,5,9
vanvlfr01,2017,Fred VanVleet,PG,22,TOR,7,0.0,29,6,9,0.667,2,5,0.4,4,4,1.0,0.778,0,0,,0,1,1,4,1,0,1,3,14,13
vaughra01,2017,Rashad Vaughn,SG,20,MIL,3,0.0,10,2,4,0.5,2,2,1.0,0,2,0.0,0.75,0,0,,0,0,0,0,0,0,0,0,6,4
vonleno01,2017,Noah Vonleh,PF,21,POR,4,2.0,100,8,18,0.444,0,0,,8,18,0.444,0.444,2,5,0.4,9,20,29,8,1,3,6,11,18,29
wadedw01,2017,Dwyane Wade,SG,35,CHI,6,6.0,190,32,86,0.37200000000000005,6,17,0.353,26,69,0.377,0.40700000000000003,20,21,0.9520000000000001,6,24,30,24,5,8,10,8,90,84
walljo01,2017,John Wall,PG,26,WAS,13,13.0,507,127,281,0.452,21,61,0.344,106,220,0.48200000000000004,0.489,78,93,0.8390000000000001,7,41,48,134,22,15,55,26,353,322
princta02,2017,Taurean Waller-Prince,SF,22,ATL,6,6.0,187,29,52,0.5579999999999999,4,14,0.28600000000000003,25,38,0.6579999999999999,0.596,5,5,1.0,7,25,32,8,2,1,7,9,67,71
westda01,2017,David West,C,36,GSW,17,0.0,221,34,59,0.5760000000000001,1,2,0.5,33,57,0.579,0.585,7,9,0.778,7,39,46,36,7,13,10,26,76,115
westbru01,2017,Russell Westbrook,PG,28,OKC,5,5.0,194,59,152,0.38799999999999996,13,49,0.265,46,103,0.447,0.431,56,70,0.8,9,49,58,54,12,2,30,16,187,160
willide01,2017,Deron Williams,PG,32,CLE,18,0.0,262,28,64,0.43799999999999994,12,31,0.387,16,33,0.485,0.531,10,11,0.909,3,20,23,38,10,1,17,29,78,67
willide02,2017,Derrick Williams,PF,25,CLE,8,0.0,38,8,15,0.5329999999999999,3,5,0.6,5,10,0.5,0.633,2,2,1.0,1,2,3,4,0,1,3,0,21,19
willilo02,2017,Lou Williams,SG,30,HOU,11,0.0,272,50,118,0.424,12,39,0.308,38,79,0.48100000000000004,0.475,26,29,0.897,7,23,30,14,7,1,14,17,138,88
willitr02,2017,Troy Williams,SF,22,HOU,5,0.0,19,0,9,0.0,0,5,0.0,0,4,0.0,0.0,1,2,0.5,2,5,7,1,0,0,2,0,1,-3
wiltjky01,2017,Kyle Wiltjer,PF,24,HOU,1,0.0,5,1,1,1.0,1,1,1.0,0,0,,1.5,0,0,,0,0,0,0,0,0,0,0,3,3
witheje01,2017,Jeff Withey,C,26,UTA,3,0.0,21,2,4,0.5,0,0,,2,4,0.5,0.5,1,2,0.5,3,1,4,1,1,1,0,5,5,4
wrighbr03,2017,Brandan Wright,PF,29,MEM,2,0.0,12,2,5,0.4,0,0,,2,5,0.4,0.4,0,0,,1,1,2,0,0,2,1,0,4,4
wrighde01,2017,Delon Wright,PG,24,TOR,9,0.0,92,9,17,0.529,2,6,0.33299999999999996,7,11,0.636,0.588,5,7,0.7140000000000001,4,9,13,13,4,1,5,4,25,37
youngja01,2017,James Young,SG,21,BOS,10,0.0,39,5,15,0.33299999999999996,5,14,0.35700000000000004,0,1,0.0,0.5,0,0,,1,6,7,3,0,0,1,2,15,12
youngth01,2017,Thaddeus Young,PF,28,IND,4,4.0,140,21,39,0.5379999999999999,1,4,0.25,20,35,0.5710000000000001,0.551,5,10,0.5,22,14,36,10,8,1,6,11,48,63
zellety01,2017,Tyler Zeller,C,27,BOS,11,0.0,78,13,25,0.52,0,0,,13,25,0.52,0.52,6,8,0.75,8,11,19,8,0,2,4,7,32,36
zipsepa01,2017,Paul Zipser,SF,22,CHI,6,0.0,136,15,33,0.455,6,16,0.375,9,17,0.529,0.545,8,8,1.0,3,18,21,3,1,1,7,12,44,33
abrinal01,2018,Alex Abrines,SG,24,OKC,6,0.0,110,8,20,0.4,6,13,0.462,2,7,0.28600000000000003,0.55,2,2,1.0,3,13,16,2,5,2,1,11,24,25
adamsst01,2018,Steven Adams,C,24,OKC,6,6.0,200,27,46,0.5870000000000001,0,0,,27,46,0.5870000000000001,0.5870000000000001,9,13,0.6920000000000001,19,26,45,9,4,4,4,15,63,83
adebaba01,2018,Bam Adebayo,C,20,MIA,5,0.0,77,7,15,0.467,0,1,0.0,7,14,0.5,0.467,3,14,0.214,9,11,20,0,0,2,2,8,17,10
aldrila01,2018,LaMarcus Aldridge,C,32,SAS,5,5.0,177,37,80,0.46299999999999997,3,5,0.6,34,75,0.45299999999999996,0.48100000000000004,41,42,0.976,13,33,46,12,3,2,9,9,118,119
aminual01,2018,Al-Farouq Aminu,PF,27,POR,4,4.0,131,27,52,0.519,13,30,0.433,14,22,0.636,0.644,2,2,1.0,12,24,36,5,4,2,6,8,69,77
anderju01,2018,Justin Anderson,SF,24,PHI,7,0.0,33,3,8,0.375,2,7,0.28600000000000003,1,1,1.0,0.5,0,0,,1,8,9,0,1,0,2,8,8,3
anderky01,2018,Kyle Anderson,SF,24,SAS,5,1.0,73,12,20,0.6,0,4,0.0,12,16,0.75,0.6,3,4,0.75,5,8,13,3,6,1,3,10,27,28
anderry01,2018,Ryan Anderson,PF,29,HOU,11,0.0,95,7,20,0.35,5,15,0.33299999999999996,2,5,0.4,0.475,0,0,,4,9,13,6,3,1,3,10,19,16
antetgi01,2018,Giannis Antetokounmpo,PF,23,MIL,7,7.0,280,69,121,0.57,4,14,0.28600000000000003,65,107,0.607,0.5870000000000001,38,55,0.691,8,59,67,44,10,6,17,28,180,193
anthoca01,2018,Carmelo Anthony,PF,33,OKC,6,6.0,194,27,72,0.375,6,28,0.214,21,44,0.47700000000000004,0.41700000000000004,11,15,0.733,3,31,34,2,10,4,6,14,71,52
anunoog01,2018,OG Anunoby,SF,20,TOR,10,10.0,238,29,52,0.5579999999999999,13,29,0.44799999999999995,16,23,0.696,0.6829999999999999,8,11,0.727,9,12,21,7,6,4,6,23,79,62
arizatr01,2018,Trevor Ariza,SF,32,HOU,17,17.0,582,50,139,0.36,26,91,0.28600000000000003,24,48,0.5,0.45299999999999996,23,31,0.742,9,56,65,22,19,2,10,44,149,106
babbilu01,2018,Luke Babbitt,SF,28,MIA,2,0.0,3,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,-1
baldwwa01,2018,Wade Baldwin,PG,21,POR,4,0.0,19,1,4,0.25,1,1,1.0,0,3,0.0,0.375,1,2,0.5,0,3,3,3,1,1,3,1,4,4
bayleje01,2018,Jerryd Bayless,SG,29,PHI,1,0.0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0
baynear01,2018,Aron Baynes,C,31,BOS,19,12.0,389,45,89,0.506,11,23,0.478,34,66,0.515,0.5670000000000001,13,18,0.722,45,73,118,19,4,11,8,43,114,166
bealbr01,2018,Bradley Beal,SG,24,WAS,6,6.0,216,49,108,0.45399999999999996,21,45,0.467,28,63,0.444,0.551,20,23,0.87,2,18,20,17,7,2,15,19,139,89
belinma01,2018,Marco Belinelli,SG,31,PHI,10,0.0,273,43,106,0.406,16,46,0.348,27,60,0.45,0.48100000000000004,27,31,0.871,1,20,21,20,7,0,4,20,129,86
belljo01,2018,Jordan Bell,C,23,GSW,17,0.0,173,17,32,0.531,0,1,0.0,17,31,0.5479999999999999,0.531,7,14,0.5,15,32,47,15,6,9,6,18,41,72
bertada01,2018,Davis Bertans,PF,25,SAS,5,0.0,82,3,18,0.16699999999999998,3,16,0.188,0,2,0.0,0.25,8,11,0.727,1,10,11,6,2,0,1,10,17,7
bjeline01,2018,Nemanja Bjelica,PF,29,MIN,5,0.0,47,7,16,0.43799999999999994,4,7,0.5710000000000001,3,9,0.33299999999999996,0.563,5,7,0.7140000000000001,4,11,15,3,3,0,1,6,23,26
blackta01,2018,Tarik Black,C,26,HOU,7,0.0,19,1,4,0.25,0,0,,1,4,0.25,0.25,0,0,,2,4,6,2,0,1,1,5,2,2
bledser01,2018,Eric Bledsoe,PG,28,MIL,7,7.0,225,37,84,0.44,7,22,0.318,30,62,0.484,0.48200000000000004,14,20,0.7,3,22,25,26,7,6,15,19,95,72
